url,file_size,sizex,sizey,urlName,response_time_resize_small,response_time_resize_medium,response_time_resize_large
https://farm8.staticflickr.com/38/110305872_31ddf4d428_o.jpg,56721,640,480,110305872_31ddf4d428_o.jpg,0.029751,0.017248,0.029643
https://farm1.staticflickr.com/5173/5494213292_3eb1ebd19e_o.jpg,51895,500,433,5494213292_3eb1ebd19e_o.jpg,0.025286,0.019882,0.012044
https://farm4.staticflickr.com/49/171663123_c99f8aca98_o.jpg,229536,768,1024,171663123_c99f8aca98_o.jpg,0.089956,0.090499,0.082392
https://c3.staticflickr.com/4/3811/13313725044_99d02179a7_o.jpg,3373681,2048,1365,13313725044_99d02179a7_o.jpg,0.069273,0.064661,0.069145
https://farm5.staticflickr.com/7159/6792642343_8ac27878fc_o.jpg,864732,1170,1457,6792642343_8ac27878fc_o.jpg,0.107494,0.184456,0.18783
https://farm1.staticflickr.com/7445/8932231726_459803b1b6_o.jpg,4443847,3072,5472,8932231726_459803b1b6_o.jpg,0.003517,0.003196,0.003105
https://c1.staticflickr.com/4/3777/14294594313_236bec06c9_o.jpg,678005,2048,1365,14294594313_236bec06c9_o.jpg,0.160303,0.282384,0.271883
https://c7.staticflickr.com/1/36/79983943_bf88d8dc8b_o.jpg,299772,1280,960,79983943_bf88d8dc8b_o.jpg,0.118311,0.068372,0.127006
https://farm8.staticflickr.com/8858/17374795146_1df5927df0_o.jpg,14322522,3648,5472,17374795146_1df5927df0_o.jpg,0.124444,0.098845,0.098211
https://farm3.staticflickr.com/7551/15087237783_9eb322c2fd_o.jpg,9248258,2592,3872,15087237783_9eb322c2fd_o.jpg,0.003487,0.0012,0.004617
https://farm1.staticflickr.com/5222/5636717653_47165dc438_o.jpg,4661435,3216,2136,5636717653_47165dc438_o.jpg,0.195405,0.306043,0.305452
https://farm4.staticflickr.com/4094/4938518682_b6a3399796_o.jpg,13275958,3744,5616,4938518682_b6a3399796_o.jpg,0.667968,0.658245,0.669021
https://farm8.staticflickr.com/2903/13989725503_c6a21bc405_o.jpg,115171,640,640,13989725503_c6a21bc405_o.jpg,0.040497,0.041761,0.039136
https://farm4.staticflickr.com/7122/7853738230_bab12b52e2_o.jpg,3172064,2848,4288,7853738230_bab12b52e2_o.jpg,0.361686,0.352906,0.353218
https://c3.staticflickr.com/4/3620/3428468178_2d7578136b_o.jpg,126382,442,589,3428468178_2d7578136b_o.jpg,0.031637,0.030821,0.030488
https://c5.staticflickr.com/7/6143/6030710957_ec8717643f_o.jpg,3244040,3468,5212,6030710957_ec8717643f_o.jpg,0.239408,0.223576,0.225371
https://c6.staticflickr.com/3/2243/2165266298_4469fa2389_o.jpg,638013,3008,2000,2165266298_4469fa2389_o.jpg,0.54898,0.553049,0.559775
https://farm2.staticflickr.com/3933/15447223409_2c67c36cbb_o.jpg,2724147,2448,3264,15447223409_2c67c36cbb_o.jpg,0.243646,0.249075,0.238315
https://farm3.staticflickr.com/5170/5206825817_c016715b24_o.jpg,134573,768,1024,5206825817_c016715b24_o.jpg,0.079106,0.041161,0.080409
https://c3.staticflickr.com/4/3132/2853035416_824fa96b76_o.jpg,275644,1280,857,2853035416_824fa96b76_o.jpg,0.105477,0.118486,0.109197
https://c6.staticflickr.com/1/470/18614924004_971e484c83_o.jpg,51113,640,640,18614924004_971e484c83_o.jpg,0.02046,0.0353,0.038513
https://farm4.staticflickr.com/32/56538450_8bbcb31ef6_o.jpg,3328543,2304,3456,56538450_8bbcb31ef6_o.jpg,0.249366,0.240717,0.239483
https://c1.staticflickr.com/7/6044/6432216699_38754e94aa_o.jpg,368350,2000,1333,6432216699_38754e94aa_o.jpg,0.247792,0.272586,0.162499
https://c3.staticflickr.com/3/2280/1785221505_a1b7644b75_o.jpg,1093889,2048,1536,1785221505_a1b7644b75_o.jpg,0.100424,0.101509,0.101276
https://farm6.staticflickr.com/3183/2992537117_0ba08aa65e_o.jpg,2918190,2016,3024,2992537117_0ba08aa65e_o.jpg,0.06356,0.100315,0.065261
https://c8.staticflickr.com/6/5320/14184862394_b2e7692c81_o.jpg,2789927,2848,4272,14184862394_b2e7692c81_o.jpg,0.001796,0.001797,0.001675
https://c5.staticflickr.com/1/287/19677904109_5135255143_o.jpg,260623,1260,1280,19677904109_5135255143_o.jpg,0.157368,0.157997,0.14762
https://c6.staticflickr.com/1/21/28295465_cdffd47407_o.jpg,3518048,2448,3264,28295465_cdffd47407_o.jpg,0.25079,0.151169,0.152683
https://farm5.staticflickr.com/2384/1939527990_7a8f0e6dee_o.jpg,114683,1024,1280,1939527990_7a8f0e6dee_o.jpg,0.004771,0.00281,0.004716
https://farm3.staticflickr.com/2141/1534962452_51e80989a8_o.jpg,1392189,1704,2272,1534962452_51e80989a8_o.jpg,0.118863,0.115035,0.115716
https://c6.staticflickr.com/1/118/304938294_3edf657f5d_o.jpg,812863,1200,1600,304938294_3edf657f5d_o.jpg,0.002781,0.001951,0.001386
https://c8.staticflickr.com/9/8630/16124919897_7801dd5f5a_o.jpg,307322,1080,1920,16124919897_7801dd5f5a_o.jpg,0.206337,0.113749,0.186929
https://farm1.staticflickr.com/426/18463319398_921a7a29fd_o.jpg,211367,808,762,18463319398_921a7a29fd_o.jpg,0.065629,0.072594,0.073369
https://c4.staticflickr.com/2/1171/4728339140_798b27c038_o.jpg,262637,1500,2000,4728339140_798b27c038_o.jpg,0.271966,0.276251,0.148778
https://farm6.staticflickr.com/3023/2647404992_ca22e2e086_o.jpg,1253732,2592,3888,2647404992_ca22e2e086_o.jpg,0.248542,0.240004,0.235981
https://farm5.staticflickr.com/3828/9507290878_0ec985057c_o.jpg,296592,1398,1024,9507290878_0ec985057c_o.jpg,0.147866,0.132876,0.146131
https://c4.staticflickr.com/6/5237/14184218674_3e57eff93c_o.jpg,2023914,956,1445,14184218674_3e57eff93c_o.jpg,0.059136,0.059505,0.059406
https://c6.staticflickr.com/4/3932/15560769676_f57367d8df_o.jpg,3992855,2456,3696,15560769676_f57367d8df_o.jpg,0.005315,0.002845,0.001707
https://farm3.staticflickr.com/3131/2808723931_d801ed7bf8_o.jpg,4124036,2586,2898,2808723931_d801ed7bf8_o.jpg,0.459005,0.459035,0.452997
https://farm2.staticflickr.com/5550/10292748156_ee42ea4fc6_o.jpg,2286796,2448,3264,10292748156_ee42ea4fc6_o.jpg,0.200293,0.201704,0.198978
https://c6.staticflickr.com/6/5441/7158255976_224e73d983_o.jpg,1408068,1943,1943,7158255976_224e73d983_o.jpg,0.118178,0.119298,0.122254
https://c1.staticflickr.com/4/3534/3888238541_95261f8cf7_o.jpg,510772,1944,2592,3888238541_95261f8cf7_o.jpg,0.490943,0.493981,0.278806
https://farm3.staticflickr.com/2103/5713570131_15821cf724_o.jpg,192723,1080,1620,5713570131_15821cf724_o.jpg,0.002755,0.002445,0.00254
https://farm6.staticflickr.com/3631/3494311249_f0a6bfbf9e_o.jpg,1471952,1536,2048,3494311249_f0a6bfbf9e_o.jpg,0.112068,0.106658,0.107616
https://farm2.staticflickr.com/1275/4700511635_5793cf7974_o.jpg,141157,531,800,4700511635_5793cf7974_o.jpg,0.047342,0.047072,0.049183
https://farm4.staticflickr.com/8869/17760446896_a750ab34bc_o.jpg,267281,1166,1050,17760446896_a750ab34bc_o.jpg,0.119983,0.124151,0.1129
https://farm2.staticflickr.com/3250/2812893860_f1ab8609f0_o.jpg,899573,2592,1944,2812893860_f1ab8609f0_o.jpg,0.28617,0.476545,0.282061
https://c4.staticflickr.com/4/3819/13396696613_5214647c66_o.jpg,70877,506,768,13396696613_5214647c66_o.jpg,0.038482,0.041014,0.041862
https://farm8.staticflickr.com/5141/5605580337_cd5c8e7918_o.jpg,274444,425,567,5605580337_cd5c8e7918_o.jpg,0.035875,0.032534,0.03198
https://c6.staticflickr.com/4/3288/2668542488_fb428cae7d_o.jpg,4738626,3024,1898,2668542488_fb428cae7d_o.jpg,0.081901,0.09582,0.084356
https://c1.staticflickr.com/3/2772/4118802830_d85d331a3a_o.jpg,2309210,2056,3088,4118802830_d85d331a3a_o.jpg,0.241144,0.237558,0.243358
https://farm5.staticflickr.com/5810/21832233591_a34234b98c_o.jpg,4395011,3925,2609,21832233591_a34234b98c_o.jpg,0.267128,0.277468,0.267828
https://c3.staticflickr.com/9/8473/8434090694_a598965b6f_o.jpg,2325776,2448,3264,8434090694_a598965b6f_o.jpg,0.123166,0.195497,0.197533
https://farm5.staticflickr.com/7242/7013902473_9debb6041b_o.jpg,5407215,3648,2736,7013902473_9debb6041b_o.jpg,0.417743,0.418036,0.260835
https://farm7.staticflickr.com/65/207686573_347c77c746_o.jpg,2055514,1037,1536,207686573_347c77c746_o.jpg,0.109109,0.109034,0.1097
https://farm3.staticflickr.com/2079/1917662976_f0e576092d_o.jpg,3649422,1968,3156,1917662976_f0e576092d_o.jpg,0.091837,0.091073,0.104844
https://farm3.staticflickr.com/7173/6772241753_ec75ab32c8_o.jpg,2981200,1795,2480,6772241753_ec75ab32c8_o.jpg,0.090782,0.096209,0.096463
https://farm4.staticflickr.com/5202/5253735037_932aabf413_o.jpg,5309420,2592,3888,5253735037_932aabf413_o.jpg,0.089436,0.104275,0.095417
https://c7.staticflickr.com/4/3826/12202014956_d2241c7355_o.jpg,1467658,2448,3264,12202014956_d2241c7355_o.jpg,0.174223,0.173047,0.172798
https://c1.staticflickr.com/3/2145/2247435828_4cc9f7a048_o.jpg,235074,1280,1280,2247435828_4cc9f7a048_o.jpg,0.160283,0.16827,0.16535
https://c6.staticflickr.com/5/4017/4642130583_4030e35f20_o.jpg,6424340,2048,3072,4642130583_4030e35f20_o.jpg,0.07887,0.080409,0.081048
https://c4.staticflickr.com/1/41/80574064_09b6c30e43_o.jpg,745928,1704,2272,80574064_09b6c30e43_o.jpg,0.359265,0.385087,0.384901
https://farm8.staticflickr.com/2867/10327952726_3cf88e9245_o.jpg,377495,1727,1358,10327952726_3cf88e9245_o.jpg,0.221376,0.20167,0.126885
https://farm8.staticflickr.com/4145/5085363243_5b977f96fc_o.jpg,1441105,2848,4288,5085363243_5b977f96fc_o.jpg,0.374316,0.39035,0.381459
https://farm7.staticflickr.com/3213/3156354346_a3ff4713e7_o.jpg,2949427,2736,3648,3156354346_a3ff4713e7_o.jpg,0.286092,0.285294,0.292737
https://farm5.staticflickr.com/113/284164270_17028a3b07_o.jpg,172048,960,1280,284164270_17028a3b07_o.jpg,0.121507,0.118501,0.122121
https://c6.staticflickr.com/9/8635/15482249304_3efe30707d_o.jpg,12416413,4000,6000,15482249304_3efe30707d_o.jpg,0.250365,0.210148,0.248289
https://c3.staticflickr.com/9/8076/8405690276_bdeac0b5e0_o.jpg,940025,979,1500,8405690276_bdeac0b5e0_o.jpg,0.176614,0.194124,0.176415
https://c5.staticflickr.com/3/2945/15175507617_1bdbe48e6f_o.jpg,1484613,1211,2222,15175507617_1bdbe48e6f_o.jpg,0.085203,0.083178,0.057611
https://farm6.staticflickr.com/4010/5129430182_929a8ee3c6_o.jpg,172097,1024,612,5129430182_929a8ee3c6_o.jpg,0.066513,0.069973,0.062073
https://farm8.staticflickr.com/8090/8504834644_3abbecea9c_o.jpg,2604409,3264,2448,8504834644_3abbecea9c_o.jpg,0.205542,0.200176,0.203627
https://farm3.staticflickr.com/8610/15890074838_70477b991e_o.jpg,2891263,3264,2448,15890074838_70477b991e_o.jpg,0.07812,0.08001,0.084367
https://farm2.staticflickr.com/7645/16692216807_d46d6c1584_o.jpg,8516119,2829,4216,16692216807_d46d6c1584_o.jpg,0.111683,0.115756,0.128647
https://farm5.staticflickr.com/3692/10530151465_466d0524a5_o.jpg,6331990,4573,3264,10530151465_466d0524a5_o.jpg,0.635913,0.635392,0.621586
https://farm8.staticflickr.com/5075/5868825125_69ae3b28b0_o.jpg,2815270,3456,5184,5868825125_69ae3b28b0_o.jpg,0.21956,0.116177,0.211679
https://farm6.staticflickr.com/185/385354777_7beee07d5a_o.jpg,131164,960,1280,385354777_7beee07d5a_o.jpg,0.105917,0.108125,0.061062
https://farm3.staticflickr.com/3592/3341837561_62520f6586_o.jpg,2857668,3072,2048,3341837561_62520f6586_o.jpg,0.207716,0.205082,0.13205
https://farm7.staticflickr.com/2872/9278434917_fec029a0d4_o.jpg,1469322,3618,4678,9278434917_fec029a0d4_o.jpg,0.232604,0.406343,0.393303
https://c6.staticflickr.com/3/2610/4066886691_9a412b6a6f_o.jpg,10858544,4752,3168,4066886691_9a412b6a6f_o.jpg,0.136348,0.114316,0.121629
https://c7.staticflickr.com/4/3841/14711427953_68154212bd_o.jpg,294720,1494,996,14711427953_68154212bd_o.jpg,0.001333,0.001802,0.002113
https://farm6.staticflickr.com/2903/14546228869_353c83621f_o.jpg,2285533,1920,2560,14546228869_353c83621f_o.jpg,0.095116,0.097493,0.103638
https://c2.staticflickr.com/4/3002/3042609843_f0483a77b4_o.jpg,46599,400,600,3042609843_f0483a77b4_o.jpg,0.024339,0.022741,0.024288
https://c2.staticflickr.com/8/7083/6964159146_466588e070_o.jpg,7599225,7360,4912,6964159146_466588e070_o.jpg,0.904292,0.90423,0.899721
https://c2.staticflickr.com/6/5174/5563696104_83837c11f1_o.jpg,1545723,2328,3324,5563696104_83837c11f1_o.jpg,0.174188,0.173775,0.172748
https://c5.staticflickr.com/4/3702/13832093894_b04c60ddf9_o.jpg,736909,1992,1423,13832093894_b04c60ddf9_o.jpg,0.301614,0.162573,0.281321
https://c7.staticflickr.com/3/2397/2257444427_8ed3d3b1e1_o.jpg,80687,400,600,2257444427_8ed3d3b1e1_o.jpg,0.034582,0.036024,0.036667
https://farm5.staticflickr.com/3716/12757933795_3679da1b5b_o.jpg,1768669,3264,2448,12757933795_3679da1b5b_o.jpg,0.236236,0.233263,0.227545
https://c4.staticflickr.com/7/6113/6315695787_b1d24fd855_o.jpg,187358,768,1024,6315695787_b1d24fd855_o.jpg,0.055095,0.044424,0.074671
https://farm6.staticflickr.com/7095/7268034570_9b9893c8f8_o.jpg,729258,1997,3000,7268034570_9b9893c8f8_o.jpg,0.602835,0.565963,0.356675
https://c1.staticflickr.com/9/8203/8284057171_242cef8a87_o.jpg,1994676,2398,3597,8284057171_242cef8a87_o.jpg,0.161464,0.171961,0.162773
https://farm3.staticflickr.com/3860/14643501717_93d0bd9b35_o.jpg,787467,2048,1536,14643501717_93d0bd9b35_o.jpg,0.185658,0.289947,0.185721
https://c2.staticflickr.com/9/8109/8655122484_27250daf26_o.jpg,2960444,2592,1944,8655122484_27250daf26_o.jpg,0.155679,0.147128,0.149821
https://farm2.staticflickr.com/8627/15993863963_3175046b0a_o.jpg,2806908,2448,3264,15993863963_3175046b0a_o.jpg,0.088416,0.098221,0.082718
https://c8.staticflickr.com/5/4121/4929232874_0b94a51322_o.jpg,464126,1514,2018,4929232874_0b94a51322_o.jpg,0.297272,0.315605,0.324525
https://c7.staticflickr.com/6/5148/5567978557_40706f8c2e_o.jpg,76885,751,818,5567978557_40706f8c2e_o.jpg,0.056654,0.053957,0.052494
https://c1.staticflickr.com/6/5166/5235111715_cc414a405f_o.jpg,2531140,2736,3648,5235111715_cc414a405f_o.jpg,0.26881,0.27501,0.274016
https://c3.staticflickr.com/4/3517/3727288185_733e2735bf_o.jpg,1322381,3467,1733,3727288185_733e2735bf_o.jpg,0.102036,0.154386,0.154021
https://c1.staticflickr.com/4/3044/2389510605_f8841ee73d_o.jpg,173810,2048,1365,2389510605_f8841ee73d_o.jpg,0.242758,0.257027,0.240582
https://c3.staticflickr.com/3/2655/3967766437_83c987f7cb_o.jpg,3516571,3072,2304,3967766437_83c987f7cb_o.jpg,0.223999,0.225912,0.225904
https://farm4.staticflickr.com/2356/5775946180_384cb543bd_o.jpg,96105,612,612,5775946180_384cb543bd_o.jpg,0.036744,0.041832,0.037203
https://farm3.staticflickr.com/1337/1156776007_0b55101d50_o.jpg,4712239,2448,3264,1156776007_0b55101d50_o.jpg,0.261806,0.257397,0.257838
https://farm8.staticflickr.com/3918/14824652115_0e25b4e616_o.jpg,323475,2000,2000,14824652115_0e25b4e616_o.jpg,0.376918,0.378536,0.377014
https://c3.staticflickr.com/8/7605/16800110868_7d3a5634a9_o.jpg,5045122,3456,5184,16800110868_7d3a5634a9_o.jpg,0.520441,0.524242,0.538106
https://c2.staticflickr.com/3/2470/3766403241_b8202498e9_o.jpg,901057,1772,1017,3766403241_b8202498e9_o.jpg,0.214419,0.207952,0.198735
https://c4.staticflickr.com/1/133/362502439_aee7831ca3_o.jpg,117645,787,1276,362502439_aee7831ca3_o.jpg,0.096723,0.093407,0.096924
https://c5.staticflickr.com/9/8632/16473735932_dcabe4abe0_o.jpg,503737,1220,1772,16473735932_dcabe4abe0_o.jpg,0.120894,0.212543,0.215545
https://farm3.staticflickr.com/738/20664226268_c01d836b07_o.jpg,144346,1080,1080,20664226268_c01d836b07_o.jpg,0.104835,0.102554,0.107396
https://farm5.staticflickr.com/7528/15785045811_1b7479075a_o.jpg,2142576,1567,3000,15785045811_1b7479075a_o.jpg,0.103479,0.063774,0.097213
https://c4.staticflickr.com/8/7004/6824840337_9f718b17aa_o.jpg,825670,683,1024,6824840337_9f718b17aa_o.jpg,0.05984,0.059819,0.094397
https://farm4.staticflickr.com/3019/2412901368_62031e12e2_o.jpg,345685,1944,2592,2412901368_62031e12e2_o.jpg,0.464051,0.463128,0.265776
https://farm5.staticflickr.com/7035/6682525903_03e5fee70f_o.jpg,1396226,3264,2448,6682525903_03e5fee70f_o.jpg,0.171334,0.173787,0.172201
https://c6.staticflickr.com/4/3334/4633529674_c8d31471fe_o.jpg,3064565,2592,3456,4633529674_c8d31471fe_o.jpg,0.276339,0.167529,0.268248
https://c4.staticflickr.com/3/2438/3665505048_bdea9a87a1_o.jpg,9748538,2736,3648,3665505048_bdea9a87a1_o.jpg,0.339632,0.218454,0.335206
https://c1.staticflickr.com/7/6052/6263278769_59e659b645_o.jpg,644407,1256,1856,6263278769_59e659b645_o.jpg,0.255339,0.254941,0.26135
https://c1.staticflickr.com/3/2143/1576958676_eeadf84793_o.jpg,4232858,2736,3648,1576958676_eeadf84793_o.jpg,0.245219,0.239668,0.238788
https://farm2.staticflickr.com/7068/6954278209_b9e4e706fa_o.jpg,175742,465,700,6954278209_b9e4e706fa_o.jpg,0.035637,0.033326,0.019465
https://c1.staticflickr.com/1/35/125362445_7ba58ca423_o.jpg,17472,240,320,125362445_7ba58ca423_o.jpg,0.010367,0.008261,0.008191
https://c8.staticflickr.com/8/7546/15897549596_6d0e4c882e_o.jpg,1511706,2049,1399,15897549596_6d0e4c882e_o.jpg,0.102386,0.065485,0.107204
https://farm1.staticflickr.com/2942/15181462460_2a32616f64_o.jpg,5508334,2976,3968,15181462460_2a32616f64_o.jpg,0.341331,0.341618,0.350518
https://c1.staticflickr.com/8/7539/15686119876_a3e6bdcc4b_o.jpg,3255614,3456,4608,15686119876_a3e6bdcc4b_o.jpg,0.426757,0.440587,0.427522
https://farm5.staticflickr.com/8321/7998764326_3697caaf30_o.jpg,3888484,2304,3072,7998764326_3697caaf30_o.jpg,0.226764,0.232898,0.231763
https://farm5.staticflickr.com/275/18989644533_e08e2b2525_o.jpg,246720,1080,1080,18989644533_e08e2b2525_o.jpg,0.002231,0.004944,0.001134
https://c8.staticflickr.com/3/2034/1518408305_c222605307_o.jpg,85387,333,500,1518408305_c222605307_o.jpg,0.020044,0.019321,0.017818
https://farm6.staticflickr.com/7425/15961359553_d52c732cb5_o.jpg,915965,2848,4288,15961359553_d52c732cb5_o.jpg,0.753269,1.159707,1.211116
https://c2.staticflickr.com/1/37/116193328_f452a6b636_o.jpg,456423,1140,1520,116193328_f452a6b636_o.jpg,0.103614,0.17735,0.191426
https://farm4.staticflickr.com/7504/15862947210_85e0d1b96f_o.jpg,5832722,3648,5472,15862947210_85e0d1b96f_o.jpg,0.581585,0.582272,0.599048
https://c5.staticflickr.com/1/27/37416947_b81da1b27a_o.jpg,148514,756,951,37416947_b81da1b27a_o.jpg,0.069498,0.067393,0.073051
https://farm5.staticflickr.com/4144/4832503285_2c585a5771_o.jpg,1053619,1355,2229,4832503285_2c585a5771_o.jpg,0.121132,0.118772,0.119267
https://farm8.staticflickr.com/360/20092648900_e19f7e4701_o.jpg,9423849,3168,4752,20092648900_e19f7e4701_o.jpg,0.659325,0.646795,0.650282
https://farm8.staticflickr.com/6155/6151179427_8450249e8b_o.jpg,3121060,3872,2592,6151179427_8450249e8b_o.jpg,0.168434,0.280608,0.275308
https://c5.staticflickr.com/1/2/1906701_75841cc5b4_o.jpg,411100,564,2050,1906701_75841cc5b4_o.jpg,0.070272,0.121334,0.121117
https://c3.staticflickr.com/6/5087/5211490822_fe05a61bff_o.jpg,8613023,2816,3327,5211490822_fe05a61bff_o.jpg,0.607769,0.610952,0.607961
